ID,Name,item_level,bind,gear_slot,gear_type,unique,primary_stats,secondary_stats,required_level,sell_price,dropped_by,mainstat,distribution,stats,Type,dropped_in,Dungeon,Week,Boss,spec_ids,spec_names,DkBlood,DkFrost,DkUnholy,DhHavoc,DhVeng,DruidBoomie,DruidCat,DruidBear,DruidResto,EvokerDev,EvokerPres,EvokerAug,HunterBm,HunterMm,HunterSv,MageArcane,MageFire,MageFrost,MonkBrew,MonkMw,MonkWw,PaladinHoly,PaladinProt,PaladinRet,PriestDisc,PriestHoly,PriestShadow,RogueSin,RogueOutlaw,RogueSub,ShamanEle,ShamanEnh,ShamanResto,WarlockAff,WarlockDemo,WarlockDest,WarriorArms,WarriorFury,WarriorProt,Dk,Dh,Druid,Evoker,Hunter,Mage,Monk,Paladin,Priest,Rogue,Shaman,Warlock,Warrior
,Back items for (Paladin),0,BoE,Back,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Back (Paladin, m0)",m0 week,6 available in m0,m0,,"65, 66, 70","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,33%,33%,,,,,,,,,,,,,,,,,,,,,,,36%,,,,,
,Back items for (Priest),0,BoE,Back,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Back (Priest, m0)",m0 week,6 available in m0,m0,,"256, 257, 258","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,,,,
,Back items for (Rogue),0,BoE,Back,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Back (Rogue, m0)",m0 week,6 available in m0,m0,,"259, 260, 261","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,,35%,,,,,,,,,,,,,,,,,,,36%,,,
,Back items for (Shaman),0,BoE,Back,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Back (Shaman, m0)",m0 week,6 available in m0,m0,,"262, 263, 264","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,,34%,,,,,,,,,,,,,,,,,36%,,
,Back items for (Warlock),0,BoE,Back,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Back (Warlock, m0)",m0 week,6 available in m0,m0,,"265, 266, 267","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,
,Back items for (Warrior),0,BoE,Back,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Back (Warrior, m0)",m0 week,6 available in m0,m0,,"71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%
,Ring items for (Dh),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Dh, Hc)",1st/2nd week,7 available in Hc,Hc,,"577, 581","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54%,,,,,,,,,,,
,Ring items for (Dk),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Dk, Hc)",1st/2nd week,7 available in Hc,Hc,,"250, 251, 252","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,39%,45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51%,,,,,,,,,,,,
,Ring items for (Druid),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Druid, Hc)",1st/2nd week,7 available in Hc,Hc,,"102, 103, 104, 105","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,40%,48%,,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53%,,,,,,,,,,
,Ring items for (Evoker),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Evoker, Hc)",1st/2nd week,7 available in Hc,Hc,,"1467, 1468, 1473","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,,,,,
,Ring items for (Hunter),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Hunter, Hc)",1st/2nd week,7 available in Hc,Hc,,"253, 254, 255","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52%,,,,,,,,
,Ring items for (Mage),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Mage, Hc)",1st/2nd week,7 available in Hc,Hc,,"62, 63, 64","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,,,,,,
,Ring items for (Monk),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Monk, Hc)",1st/2nd week,7 available in Hc,Hc,,"268, 270, 269","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,40%,46%,,,,,,,,,,,,,,,,,,,,,,,,,52%,,,,,,
,Ring items for (Paladin),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Paladin, Hc)",1st/2nd week,7 available in Hc,Hc,,"65, 66, 70","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,40%,,45%,,,,,,,,,,,,,,,,,,,,,,,46%,,,,,
,Ring items for (Priest),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Priest, Hc)",1st/2nd week,7 available in Hc,Hc,,"256, 257, 258","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,,,
,Ring items for (Rogue),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Rogue, Hc)",1st/2nd week,7 available in Hc,Hc,,"259, 260, 261","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,45%,,45%,,,,,,,,,,,,,,,,,,,47%,,,
,Ring items for (Shaman),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Shaman, Hc)",1st/2nd week,7 available in Hc,Hc,,"262, 263, 264","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,39%,,,,,,,,,,,,,,,,,50%,,
,Ring items for (Warlock),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Warlock, Hc)",1st/2nd week,7 available in Hc,Hc,,"265, 266, 267","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42%,
,Ring items for (Warrior),0,BoE,Finger,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"Ring (Warrior, Hc)",1st/2nd week,7 available in Hc,Hc,,"71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45%,39%,,,,,,,,,,,,,,46%
221198,85-Year Tenure Ring,437,Soulbound,Finger,Other,True,,"Critical Strike, Mastery",68,"34 gold, 25 silver, 0 copper",Goldie Baronbottom,,65% Mastery + 34% Critical Strike,M>C,Ring,Cinderbrew Meadery,Cinderbrew,Hc,Last,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,33%,,,,33%,,,33%,,,,,,,,,,,33%,,33%,33%,,,,,,,,33%,,33%,,,,,33%,33%,50%,50%,50%,33%,50%,33%,50%,50%,33%,50%,50%,33%,50%
221099,Wick's Golden Loop,437,Soulbound,Finger,Other,True,,"Haste, Versatility",68,"33 gold, 51 silver, 10 copper",Ol' Waxbeard,,64% Haste + 35% Versatility,H>V,Ring,Darkflame Cleft,Darkflame Cleft,Hc,1st,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,33%,50%,50%,,33%,50%,,50%,25%,,25%,,,,,,,,50%,50%,,,,,,33%,,,,25%,,,,,,,33%,,100%,100%,100%,33%,33%,33%,100%,50%,50%,50%,33%,33%,50%
221200,Radiant Necromancer's Band,437,Soulbound,Finger,Other,True,,"Mastery, Versatility",68,"34 gold, 49 silver, 30 copper",Prioress Murrpray,,61% Mastery + 38% Versatility,M>V,Ring,Priory of the Sacred Flame,Priory,Hc,Last,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,33%,,33%,,,,,,,,,,,33%,,33%,33%,33%,,,33%,,,33%,33%,,,,33%,33%,,33%,50%,50%,50%,50%,50%,33%,50%,50%,50%,50%,50%,50%
221197,Hoop of the Blighted,437,Soulbound,Finger,Other,True,,"Critical Strike, Mastery",68,"34 gold, 12 silver, 69 copper",Voidstone Monstrosity,,60% Critical Strike + 40% Mastery,C>M,Ring,The Rookery,Rookery,Hc,Last,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,25%,,,,,,,,,,,,,,,,,,,,,25%,,,,,25%,,25%,,,,,,,,25%,25%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%
221189,Experiment 08752's Band,437,Soulbound,Finger,Other,True,,"Haste, Versatility",68,"32 gold, 26 silver, 61 copper","Izo, the Grand Splicer",,58% Versatility + 41% Haste,V>H,Ring,City of Threads,City of Threads,both,Last,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,33%,,,33%,,,,,,,,,,,33%,,33%,,33%,,,,33%,,33%,33%,,33%,,,,33%,33%,,33%,50%,50%,33%,50%,33%,50%,50%,33%,50%,50%,33%,50%
221136,Devout Zealot's Ring,437,Soulbound,Finger,Other,True,,"Critical Strike, Haste",68,"33 gold, 13 silver, 49 copper",Speaker Shadowcrown,,68% Critical Strike + 31% Haste,C>H,Ring,The Dawnbreaker,Dawnbreaker,both,1st,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,33%,,,33%,,,,,,,,,,,33%,,,,,,,,,,,50%,,50%,,,,,,,33%,50%,50%,50%,100%,33%,50%,33%,33%,50%,100%,33%,33%
221141,High Nerubian Signet,437,Soulbound,Finger,Other,True,,"Mastery, Versatility",68,"33 gold, 74 silver, 74 copper",Anub'ikkaj,,67% Versatility + 32% Mastery,V>M,Ring,The Dawnbreaker,Dawnbreaker,both,2nd,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,25%,25%,,,,,,,20%,,,,25%,,25%,33%,,,,,,25%,,25%,,,,,,,,,,50%,33%,33%,25%,25%,50%,33%,50%,50%,33%,25%,50%,50%
133286,Umbriss Band,37,Soulbound,Finger,Other,True,,"Critical Strike, Mastery",32,"5 gold, 34 silver, 34 copper",General Umbriss,,72% Mastery + 27% Critical Strike,M>C,Ring,Grim Batol,Grim Batol,m0,1st,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,33%,,33%,,,,,,,,,,,,,,,,,,,50%,33%,33%,33%,33%,50%,50%,50%,50%,33%,33%,50%,50%
133287,Ring of Dun Algaz,37,Soulbound,Finger,Other,True,,"Critical Strike, Versatility",32,"5 gold, 34 silver, 34 copper",Forgemaster Throngus,,63% Versatility + 36% Critical Strike,V>C,Ring,Grim Batol,Grim Batol,m0,2nd,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",33%,,,,33%,,,33%,33%,,33%,,,,,,,,33%,33%,,33%,33%,,33%,33%,,,,,,,33%,,,,,,33%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%
